62659356,-172,360,19084
62661016,-164,280,19068
62662680,-184,236,19024
62664336,-184,304,19020
62665996,-152,288,19028
62667648,-76,356,19072
62669284,-128,280,19224
62670944,-204,416,19104
62672604,-232,356,19088
62674264,-124,416,19100
62680968,-132,228,19136
62682628,-160,208,19304
62684288,-160,316,19100
62685936,-164,208,19160
62687596,-216,252,19184
62689256,-288,244,19204
62690916,-44,308,19092
62692548,-176,300,19232
62694204,-180,288,19172
62695864,-196,276,19108
62697524,-164,244,19168
62699172,-224,324,19092
62700832,-172,308,19128
62702488,-176,380,19044
62704148,-200,420,19160
62705808,-212,288,18956
62707464,-236,356,19044
62709124,-152,460,19056
62710780,-156,324,19180
62712440,-220,264,18952
62717176,-116,304,19140
62718832,-108,252,19144
62720492,-204,380,19144
62722152,-188,256,19164
62723808,-216,248,19212
62725468,-268,300,19136
62727128,-192,356,19088
62728788,-128,312,19196
62730448,-140,284,19096
62732096,-68,412,19168
62733732,-172,336,19156
62735396,-160,324,19248
62737052,-108,332,19164
62738712,-144,244,19228
62740360,-108,352,19180
62742020,-152,316,19152
62743680,-164,312,19124
62745336,-56,212,19068
62746968,-172,284,18968
62748628,-48,280,19072
62750264,-28,340,19048
62754976,-180,300,19132
62756632,-112,308,19244
62758292,-108,332,19044
62759956,-116,296,19148
62761612,-108,228,19072
62763272,-188,300,19056
62764924,-104,188,19008
62766584,-24,232,19208
62768212,-64,316,19212
62769840,-104,384,19112
62771500,-96,240,19172
62773124,-64,324,19088
62774756,-80,204,19156
62776392,-136,364,19116
62778044,-208,416,19068
62779708,-108,276,19036
62781368,-120,292,19068
62783024,-204,268,19140
62784684,-168,248,19116
62786336,-196,348,19132
62787996,-148,272,19176
62792756,-44,272,19104
62794384,-136,424,19168
62796044,-168,328,19164
62797696,-220,312,19208
62799356,-176,352,19084
62801016,-168,284,19044
62802668,-136,356,19004
62804328,-232,308,19072
62805988,-172,328,19124
62807648,-204,340,19096
62809308,-292,316,19112
62810960,-132,284,19048
62812620,-144,300,19220
62814280,-212,324,18964
62815928,-220,280,19216
62817588,-160,300,19076
62819240,-224,272,19048
62820900,-232,376,19060
62822560,-168,356,19192
62824212,-228,276,19196
62828960,-164,328,19120
62830624,-124,312,19112
62832280,-212,288,19092
62833940,-92,288,19144
62835564,-152,340,19060
62837224,-144,288,19244
62838884,-208,320,19128
62840540,-220,332,19108
62842200,-216,272,19064
62843860,-176,180,19032
62845520,-264,288,19264
62847180,-248,372,19152
62848836,-212,248,19152
62850496,-132,352,19232
62852152,-96,236,19072
62853780,-164,360,19112
62855436,-132,372,19124
