62788720,-180,-864,15260
62790380,-140,-772,15396
62792040,-188,-812,15368
62793700,-192,-784,15364
62800288,-124,-676,15372
62801956,-232,-760,15388
62803608,-236,-792,15304
62805268,-156,-724,15348
62806924,-152,-740,15340
62808580,-188,-768,15348
62810240,-148,-856,15332
62811896,-184,-776,15284
62813556,-232,-704,15408
62815216,-204,-848,15344
62816876,-260,-824,15420
62818536,-176,-880,15260
62820188,-100,-908,15224
62821848,-96,-840,15276
62823484,-176,-844,15356
62825140,-180,-932,15408
62826800,-212,-888,15428
62828460,-288,-812,15452
62830116,-168,-808,15276
62834832,-176,-720,15552
62836488,-268,-872,15400
62838148,-184,-780,15224
62839808,-228,-880,15352
62841464,-208,-860,15436
62843124,-264,-768,15308
62844780,-256,-780,15360
62846440,-312,-756,15324
62848100,-212,-816,15340
62849760,-188,-832,15444
62851420,-164,-752,15292
62853080,-192,-768,15268
62854736,-296,-756,15420
62856396,-300,-740,15328
62858052,-212,-820,15428
62859712,-188,-816,15340
62861372,-200,-836,15448
62863024,-104,-772,15312
62864684,-156,-864,15376
62866340,-188,-804,15408
62871188,-152,-732,15284
62872852,-156,-780,15276
62874508,-192,-740,15328
62876172,-252,-704,15272
62877832,-104,-728,15256
62879488,-104,-784,15376
62881148,-104,-760,15428
62882808,-88,-748,15340
62884440,-128,-804,15336
62886100,-168,-732,15280
62887756,-108,-828,15240
62889416,-116,-780,15364
62891076,-236,-820,15348
62892728,-136,-832,15176
62894388,-212,-784,15208
62896044,-200,-800,15304
62897704,-164,-784,15316
62899364,-120,-900,15388
62901016,-80,-780,15300
62902652,-136,-872,15304
62907492,-216,-768,15324
62909152,-248,-856,15340
62910812,-164,-824,15348
62912472,-168,-800,15232
62914128,-200,-856,15208
62915788,-116,-752,15272
62917444,-180,-684,15480
62919104,-196,-836,15452
62920764,-156,-852,15444
62922416,-104,-848,15296
62924076,-212,-756,15324
62925732,-184,-760,15324
62927392,-240,-732,15308
62929052,-200,-740,15324
62930704,-180,-784,15404
62932364,-188,-768,15228
62934032,-160,-768,15296
62935684,-284,-804,15248
62937344,-152,-752,15456
62939000,-228,-812,15356
62943772,-216,-756,15300
62945432,-256,-800,15356
62947088,-172,-808,15372
62948748,-188,-868,15368
62950412,-176,-828,15412
62952064,-168,-820,15232
62953724,-64,-804,15524
62955356,-156,-820,15332
62957016,-204,-856,15320
62958672,-160,-784,15356
62960328,-188,-880,15248
62961988,-204,-796,15316
62963648,-212,-844,15316
62965308,-192,-896,15248
62966968,-220,-732,15276
62968620,-204,-864,15244
62970288,-156,-788,15464
62971952,-96,-844,15408
62973580,-244,-784,15448
62978328,-108,-820,15360
62979984,-140,-852,15276
62981644,-180,-864,15336
62983304,-68,-856,15380
62984940,-140,-828,15348
62986600,-152,-780,15380
62988260,-160,-768,15500
62989920,-204,-776,15436
62991580,-272,-768,15216
62993232,-116,-724,15376
62994892,-284,-748,15448
62996552,-244,-800,15264
62998208,-164,-740,15456
62999868,-156,-760,15248
63001524,-168,-876,15364
63003184,-272,-760,15332
63004844,-208,-732,15244
63006500,-248,-776,15380
63008160,-232,-804,15260
63009824,-216,-808,15332
63014660,-144,-776,15308
63016316,-260,-776,15308
63017980,-204,-796,15312
63019636,-208,-764,15400
63021296,-160,-720,15304
63022952,-148,-776,15408
63024612,-100,-812,15480
63026272,-148,-740,15344
63027932,-228,-760,15428
63029592,-140,-900,15404
63031248,-160,-772,15416
63032908,-260,-820,15364
63034568,-232,-872,15368
63036224,-128,-924,15420
63037884,-204,-872,15464
63039544,-224,-872,15396
63041196,-136,-720,15344
63042856,-124,-728,15220
63044512,-120,-832,15244
63046172,-120,-844,15324
63050952,-260,-832,15320
