62785748,652,420,19580
62787404,668,500,19524
62789060,700,424,19300
62790712,768,548,19416
62792364,704,468,19572
62794016,644,356,19496
62795668,680,432,19508
62797324,724,464,19656
62798980,796,500,19616
62800628,696,480,19608
62802284,744,464,19680
62803936,680,536,19584
62805592,732,488,19460
62811988,648,480,19572
62813644,624,512,19556
62815296,604,308,19616
62816948,696,448,19616
62818600,776,504,19520
62820252,696,448,19440
62821904,656,564,19580
62823560,640,540,19656
62825208,620,492,19488
62826864,624,492,19440
62828520,664,520,19592
62830172,704,448,19380
62831828,740,432,19468
62833476,728,480,19560
62835132,720,464,19516
62836788,732,524,19496
62838436,668,520,19444
62840088,624,456,19292
62841740,656,556,19392
62843396,692,528,19300
62845048,680,556,19516
62849608,656,520,19508
62851264,580,476,19436
62852912,648,464,19440
62854568,656,504,19560
62856228,684,476,19648
62857876,664,512,19428
62859532,628,592,19468
62861180,648,628,19444
62862836,680,504,19628
62864488,668,548,19448
62866144,688,540,19560
62867800,672,620,19584
62869452,644,548,19464
62871108,756,512,19388
62872764,704,520,19508
62874412,656,460,19504
62876068,732,440,19500
62877728,576,492,19488
62879376,620,492,19476
62881028,672,552,19608
62882680,760,488,19540
62884336,680,584,19464
62889040,716,508,19416
62890688,660,464,19680
62892344,724,480,19616
62893996,664,456,19548
62895648,776,408,19564
62897304,764,476,19568
62898952,624,536,19452
62900608,764,472,19672
62902264,688,504,19584
62903916,788,548,19464
62905572,720,460,19568
62907220,704,536,19592
62908876,612,580,19456
62910528,660,560,19476
62912180,660,592,19456
62913836,648,528,19372
62915484,632,500,19452
62917140,720,532,19504
62918792,640,544,19524
62920444,680,444,19508
62922096,700,496,19488
62926784,652,652,19424
62928440,692,608,19488
62930096,712,624,19476
62931744,628,468,19584
62933400,644,548,19528
62935060,652,516,19464
62936708,636,544,19444
62938364,592,516,19540
62940012,684,472,19488
62941668,692,444,19536
62943324,676,568,19648
62944972,680,588,19532
62946628,584,484,19364
62948280,728,492,19516
62949936,732,540,19452
62951588,712,552,19420
62953240,712,564,19448
62954896,772,532,19340
62956556,644,456,19776
62958204,668,460,19484
62959856,728,508,19584
62964540,632,496,19328
62966196,584,516,19528
62967856,644,548,19516
62969504,712,464,19636
62971160,620,560,19440
62972808,660,624,19484
62974464,612,556,19616
62976120,692,488,19560
62977772,588,432,19516
62979428,704,560,19416
62981080,576,484,19472
62982736,632,516,19336
62984392,712,504,19476
62986040,756,576,19464
62987696,712,528,19544
62989356,624,552,19364
62991004,596,432,19652
62992660,676,456,19456
62994308,696,368,19640
62995964,696,596,19576
62997616,724,580,19520
62999272,704,500,19424
63003940,632,472,19408
63005592,604,552,19500
63007244,624,460,19660
63008900,596,508,19532
63010548,676,516,19552
63012204,672,448,19400
63013860,656,572,19416
63015512,684,560,19428
63017168,588,548,19584
63018816,620,584,19632
63020472,616,460,19516
63022128,688,608,19596
63023780,648,500,19356
63025436,712,516,19508
63027084,712,624,19528
63028740,728,560,19480
63030392,720,532,19484
63032044,696,548,19496
63033700,700,528,19584
63035352,780,540,19476
63037008,712,480,19548
63041684,676,572,19448
63043332,696,440,19548
63044988,672,548,19452
63046640,720,476,19324
63048300,616,484,19568
63049952,668,392,19528
63051604,736,504,19540
63053256,628,508,19508
63054912,760,552,19400
63056564,636,504,19524
63058216,760,492,19564
63059868,616,552,19608
63061520,752,496,19608
63063176,716,532,19452
63064824,584,516,19504
63066480,676,492,19556
63068136,728,548,19500
63069788,660,584,19340
63071444,744,584,19444
63073092,588,444,19516
63074748,648,448,19444
63079448,648,600,19364
63081096,664,528,19252
63082752,512,496,19492
63084400,616,576,19452
63086056,712,576,19616
63087712,632,464,19468
63089364,756,608,19448
63091024,600,448,19412
63092676,656,484,19536
63094332,688,412,19584
63095988,580,456,19444
63097636,636,444,19376
63099292,632,536,19480
63100952,664,500,19448
63102600,632,524,19452
63104256,692,440,19420
63105904,640,512,19504
63107560,596,552,19580
63109212,636,492,19588
63110868,824,428,19436
63112528,664,508,19592
63114184,632,520,19528
63119496,632,500,19560
63121148,572,476,19572
63122800,632,364,19564
63124456,648,456,19456
63126108,660,520,19648
63127764,600,536,19496
63129420,648,536,19576
63131076,576,508,19492
63132728,620,472,19732
63134380,696,468,19528
63136032,792,476,19492
63137684,596,504,19472
63139340,676,536,19488
63140996,596,544,19568
63142644,592,520,19668
63144300,660,544,19444
63145956,744,536,19464
63147608,596,588,19376
63149264,728,524,19504
63150912,680,564,19448
63152568,568,500,19532
63157132,684,584,19524
63158788,788,560,19640
63160440,620,504,19468
63162092,680,580,19388
63163748,676,520,19364
63165400,588,548,19456
63167056,680,504,19600
63168712,640,540,19484
63170360,716,464,19512
63172016,716,520,19540
63173676,596,552,19480
63175324,780,432,19548
63176980,780,484,19560
63178628,648,476,19388
63180284,648,512,19600
63181936,640,452,19512
63183592,640,516,19304
63185248,724,536,19560
63186900,724,448,19652
63188556,752,500,19436
63190212,684,568,19492
63194788,744,496,19196
63196444,660,520,19584
63198092,680,484,19376
63199748,772,584,19328
63201404,728,528,19512
63203052,700,444,19424
63204708,780,436,19292
63206360,656,496,19544
63208016,860,452,19580
63209672,796,480,19588
63211320,664,516,19600
63212976,648,508,19392
63214636,708,532,19412
63216284,736,468,19640
63217940,732,432,19500
63219588,580,548,19424
63221244,696,484,19580
63222896,576,460,19428
63224552,672,504,19488
63226208,632,412,19508
63227860,604,536,19380
63229516,592,416,19460
63234200,592,504,19472
63235852,540,540,19208
63237504,644,520,19340
63239160,652,584,19532
63240812,612,536,19552
63242468,540,468,19648
63244116,676,508,19376
63245772,560,552,19412
63247428,564,588,19480
63249076,640,568,19608
63250732,624,500,19600
63252380,676,540,19548
63254036,596,468,19436
63255688,612,536,19412
63257340,636,504,19368
63258992,628,496,19564
63260648,604,548,19636
63262304,616,460,19516
63263956,696,484,19516
63265612,664,420,19440
63267268,632,456,19580
63271968,700,480,19536
63273616,760,536,19552
63275272,580,440,19560
63276920,596,536,19552
63278576,548,600,19408
63280228,644,508,19484
63281884,788,584,19568
63283540,764,616,19720
63285192,684,524,19532
63286848,732,552,19456
63288504,676,524,19472
63290152,660,576,19616
63291804,784,516,19568
63293468,752,456,19436
63295116,696,472,19632
63296768,680,484,19500
63298420,656,572,19712
63300072,564,636,19528
63301728,608,588,19388
63303384,564,592,19536
63305040,572,568,19532
63309724,680,560,19480
63311380,836,564,19444
63313032,704,460,19504
63314680,672,520,19688
63316336,652,444,19524
63317992,660,444,19504
63319644,572,548,19692
63321300,604,596,19624
63322956,680,520,19420
63324608,680,456,19568
63326264,732,544,19424
63327916,616,516,19640
63329568,692,508,19476
63331216,652,556,19544
63332876,724,520,19572
63334532,828,504,19456
63336180,756,476,19660
63337836,720,496,19484
63339492,800,460,19524
63341144,812,484,19456
63342800,728,552,19640
63344448,804,588,19632
63349148,748,476,19628
63350808,680,440,19452
63352460,672,548,19500
63354112,628,468,19476
